source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002082-Sample-12	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-3864-01A-22_W_VU_20121226_A0218_8D_R_FR11.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-13	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-3986-01A-12_W_VU_20130116_A0218_9B_R_FR04.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-14	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-3986-01A-12_W_VU_20130116_A0218_9B_R_FR10.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-15	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-3989-01A-22_W_VU_20121114_A0218_6B_R_FR07.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-16	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A004-01A-22_W_VU_20121020_A0218_4J_R_FR05.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-17	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A004-01A-22_W_VU_20121021_A0218_4J_R_FR07.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-18	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A004-01A-22_W_VU_20121021_A0218_4J_R_FR11.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-19	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00A-01A-22_W_VU_20121221_A0218_8A_R_FR05.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-20	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00A-01A-22_W_VU_20121221_A0218_8A_R_FR06.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-21	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00A-01A-41_W_VU_20130120_A0218_9E_R_FR02.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-22	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00A-01A-41_W_VU_20130120_A0218_9E_R_FR09.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-23	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00A-01A-41_W_VU_20130120_A0218_9E_R_FR13.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-24	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00E-01A-31_W_VU_20121012_A0218_4E_R_FR04.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-25	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00E-01A-31_W_VU_20121012_A0218_4E_R_FR06.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-26	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00E-01A-31_W_VU_20121013_A0218_4E_R_FR15.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-27	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00F-01A-31_W_VU_20121222_A0218_8B_R_FR01.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-28	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00F-01A-31_W_VU_20121223_A0218_8B_R_FR11.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-29	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00F-01A-31_W_VU_20121223_A0218_8B_R_FR12.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002082-Sample-30	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7.1 ppm	-0.500167 ppm	orbitrap	TCGA-AA-A00F-01A-31_W_VU_20121223_A0218_8B_R_FR14.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
