source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD008722-Sample-12	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_119_Left_Atrium_Frac08.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-13	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_119_Left_Ventricle_Frac10.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-14	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_119_Right_Atrium_Frac05.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-15	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_119_Right_Atrium_Frac12.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-16	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_141_Left_Atrium_Frac10.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-17	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_141_Left_Ventricle_Frac03.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-18	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_141_Right_Atrium_Frac02.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-19	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_141_Right_Atrium_Frac12.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-20	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_145_Left_Atrium_Frac09.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-21	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_145_Left_Ventricle_Frac05.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-22	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_145_Left_Ventricle_Frac07.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-23	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_145_Left_Ventricle_Frac09.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-24	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_145_Left_Ventricle_Frac12.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-25	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_145_Right_Atrium_Frac04.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-26	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_145_Right_Atrium_Frac07.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-27	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_148_Left_Atrium_Frac04.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-28	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_148_Left_Ventricle_Frac05.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-29	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_148_Left_Ventricle_Frac08.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
PXD008722-Sample-30	homo sapiens	heart	mitral valve regurgitation, mitral valve prolapse	21	male	middle aged (average 50 years)	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	12	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	cardiac chamber (LA, RA, LV)	6 ppm	8 ppm	orbitrap	20160715_QE5_nLC7_NL_Human_Heart_148_Right_Atrium_Frac08.raw	v1.1.0	HAMLET-agentic v0.1.0	mitral valve regurgitation, mitral valve prolapse
