source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD007160-Sample-11	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 11	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	anteriorcingulategyrus_batch4_fraction10.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-12	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	anteriorcingulategyrus_batch4_fraction14.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-13	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	anteriorcingulategyrus_batch4_fraction16.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-14	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	anteriorcingulategyrus_batch4_fraction17.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-15	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	anteriorcingulategyrus_batch5_fraction03.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-16	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	anteriorcingulategyrus_batch5_fraction04.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-17	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch1_fraction09.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-18	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch1_fraction13.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-19	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch2_fraction05.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-20	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch2_fraction10.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-21	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch3_fraction07.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-22	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch3_fraction13.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-23	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch3_fraction15.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-24	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch3_fraction20.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-25	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch4_fraction03.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-26	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch4_fraction04.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-27	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch4_fraction13.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-28	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch5_fraction01.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-29	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch5_fraction05.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
PXD007160-Sample-30	homo sapiens	brain, frontal cortex, anterior cingulate gyrus	controls, ad, pd, and co-morbid ad/pd	80	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Fusion	not available	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	6.1 ppm	-0.353487 ppm	orbitrap	frontalcortex_batch5_fraction13.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, ad, pd, and co-morbid ad/pd
