source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD009630-Sample-11	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 11	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	160622_MM68_02.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-12	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	160623_MM107_02.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-13	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	160623_MM114_02.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-14	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	160623_MM121_02.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-15	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	160629_MM_14_03.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-16	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	160629_MM_16_03.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-17	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	160629_MM_2_04.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-18	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	160629_MM_31_03.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-19	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	160629_MM_34_02.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-20	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	160629_MM_90_02.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-21	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	170517_MM110_03.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-22	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	170518_MM109_03.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-23	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	170519_MM103_03.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-24	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	170520_MM64_03.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-25	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	170520_MM93_03.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-26	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	170521_MM113_04.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-27	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	170521_MM115_04.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-28	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	170521_MM41_04.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-29	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	170522_MM87_04.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD009630-Sample-30	homo sapiens	lymph node	malignant melanoma	melanocytes	111	not available	62.4 ± 13.7 (25–89) years	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	survival (long, intermediate, short), tumor content (>=15%), BRAF status (wild type, V600E, V600A, V600K)	6 ppm	8 ppm	orbitrap	MM91.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
