source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD003028-Sample-11	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 11	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_3_fractionated6.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-12	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_3_fractionated8.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-13	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_5_fractionated3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-14	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_5_fractionated5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-15	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_5_fractionated6.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-16	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_6_fractionated5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-17	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_6_fractionated6.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-18	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_6_fractionated7.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-19	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_6_fractionated8.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-20	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_7_fractionated3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-21	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_7_fractionated8.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-22	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_7m.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-23	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_8_fractionated2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-24	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_8_fractionated6.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-25	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150414_QEp1_LC7_NiGr_SA_Saliva_8_fractionated7.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-26	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150513_QEp4_NiGr_SA_workflow_rep1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-27	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150602_QEp3_NiGr_SA_saliva3_4_frac1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-28	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150602_QEp3_NiGr_SA_saliva3_4_frac3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-29	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150602_QEp3_NiGr_SA_saliva3_4_frac5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD003028-Sample-30	homo sapiens	saliva	normal	8	not available	24 to 40 years	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	8	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	time point (waking, post-prandial)	6.1 ppm	13 ppm	orbitrap	20150602_QEp3_NiGr_SA_saliva3_4_frac6.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
