source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD006233-Sample-13	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D1_P_21.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-14	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D1_P_23.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-15	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D1_P_26.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-16	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D1_P_29.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-17	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D1_S_08.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-18	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D1_S_19.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-19	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D1_S_28.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-20	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D1_S_31.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-21	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D1_S_32.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-22	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D2_P_28.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-23	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D2_S_03.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-24	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D2_S_24.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-25	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D2_S_27.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-26	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D3_S_02.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-27	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D3_S_08.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-28	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D3_S_27.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-29	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D3_S_30.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-30	homo sapiens	brain	ad + cvd, normal	6	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Orbitrap Elite	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (AD + CVD, Ctrl), fraction (soluble, particulate)	7 ppm	17 ppm	orbitrap	BA21_D3_S_33.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
