source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD009815-Sample-20	saccharomyces cerevisiae	not available	not available	4	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	UPS1 concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)	6 ppm	8 ppm	orbitrap	QEKAC160601_46.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD009815-Sample-21	saccharomyces cerevisiae	not available	not available	4	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	UPS1 concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)	6 ppm	8 ppm	orbitrap	QEKAC160601_50.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD009815-Sample-22	saccharomyces cerevisiae	not available	not available	4	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	UPS1 concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)	6 ppm	8 ppm	orbitrap	QEKAC160601_61.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD009815-Sample-23	saccharomyces cerevisiae	not available	not available	4	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	UPS1 concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)	6 ppm	8 ppm	orbitrap	QEKAC160601_63.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD009815-Sample-24	saccharomyces cerevisiae	not available	not available	4	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	UPS1 concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)	6 ppm	8 ppm	orbitrap	QEKAC160601_65.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD009815-Sample-25	saccharomyces cerevisiae	not available	not available	4	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	UPS1 concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)	6 ppm	8 ppm	orbitrap	QEKAC160601_69.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD009815-Sample-26	saccharomyces cerevisiae	not available	not available	4	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	UPS1 concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)	6 ppm	8 ppm	orbitrap	QEKAC160601_73.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD009815-Sample-27	saccharomyces cerevisiae	not available	not available	4	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	UPS1 concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)	6 ppm	8 ppm	orbitrap	QEKAC160601_75.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD009815-Sample-28	saccharomyces cerevisiae	not available	not available	4	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	UPS1 concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)	6 ppm	8 ppm	orbitrap	QEKAC160601_77.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD009815-Sample-29	saccharomyces cerevisiae	not available	not available	4	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	UPS1 concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)	6 ppm	8 ppm	orbitrap	QEKAC160601_79.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD009815-Sample-30	saccharomyces cerevisiae	not available	not available	4	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	UPS1 concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)	6 ppm	8 ppm	orbitrap	QEKAC160601_81.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
