source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD019394-Sample-11	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 11	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	NT=collision-induced dissociation;AC=MS:1000133	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Kidney_Phosphorylation_o06243.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-12	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	not available	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Kidney_Protein_Expression_protein4_kidney_f10_v02891.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-13	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	not available	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Liver_Phosphorylation_liver_f12_01_w01057.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-14	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	NT=collision-induced dissociation;AC=MS:1000133	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Lung_Phosphorylation_o06074.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-15	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	NT=collision-induced dissociation;AC=MS:1000133	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Lung_Phosphorylation_o06098.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-16	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	NT=collision-induced dissociation;AC=MS:1000133	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Lung_Phosphorylation_o06102.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-17	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	NT=collision-induced dissociation;AC=MS:1000133	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Lung_Phosphorylation_o06103.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-18	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	NT=collision-induced dissociation;AC=MS:1000133	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Pancreas_Phosphorylation_pancreas_f11_02_w1040.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-19	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	NT=collision-induced dissociation;AC=MS:1000133	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Pancreas_Phosphorylation_pancreas_f12_02_w1041.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-20	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	NT=collision-induced dissociation;AC=MS:1000133	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Pancreas_Phosphorylation_pancreas_f1_01_w01325.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-21	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	not available	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Pancreas_Protein_Expression_protein4_pancreas_f12_v02797.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-22	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	NT=collision-induced dissociation;AC=MS:1000133	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Spleen_Protein_Expression_protein4a_spleen_f10_v02975.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-23	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	NT=collision-induced dissociation;AC=MS:1000133	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Spleen_Protein_Expression_protein4a_spleen_f11_v02976.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-24	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	NT=collision-induced dissociation;AC=MS:1000133	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Spleen_Protein_Expression_protein4a_spleen_f5_v02968.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-25	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	not available	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Testis_Phosphorylation_testis_f11_01_w01601.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-26	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	not available	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Testis_Phosphorylation_testis_f12_01_w01602.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-27	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	not available	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Testis_Phosphorylation_testis_f2_01_w01606.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-28	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	not available	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Testis_Phosphorylation_testis_f4_02_w01609.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-29	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	not available	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	Testis_Phosphorylation_testis_f7_02_w01612.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD019394-Sample-30	mus musculus	brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis	normal	9	male	three-week-old	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ-Orbitrap, LTQ-Velos-Orbitrap	not available	1	2	not available	tissue (brain, brown fat, heart, liver, lung, kidney, pancreas, spleen, testis)	7 ppm	-0.448627 ppm	orbitrap	liver_Protein_Expression_protein4_liver_f8_v02866.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
