source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000652-Sample-19	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B34.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-20	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B35.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-21	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B36.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-22	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B37.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-23	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	not available	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B4.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-24	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B41.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-25	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B42ny.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-26	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B43.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-27	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	not available	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B46.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-28	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-29	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B7B8.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-30	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B9.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-31	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B40.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-32	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B39.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-33	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B38.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-34	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B31.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-35	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B47.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-36	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B44.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-37	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B33.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-38	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-39	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B19.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-40	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 40	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B6.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-41	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 41	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B29ny.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-42	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 42	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B28.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-43	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 43	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B45.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-44	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 44	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B16.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-45	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 45	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B14.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-46	Homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	179	1	NT=collision-induced dissociation;AC=MS:1000133	condition (neurologically healthy), body fluid (CSF vs plasma)	not available	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B10.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
