source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD018830-Sample-11	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1702_004.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-12	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1702_010.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-13	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1702_017.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-14	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1702_033.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-15	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1702_036.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-16	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1705_129.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-17	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1705_133.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-18	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1705_143.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-19	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1705_145.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-20	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1705_146.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-21	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1705_22.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-22	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1705_37.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-23	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1705_38.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-24	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_147.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-25	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_165.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-26	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_169.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-27	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_180.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-28	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_186.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-29	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_231.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-30	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_241.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-31	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1705_29.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-32	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1610_185.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-33	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1702_028.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-34	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_222.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-35	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_M1808_284.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-36	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1705_125.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-37	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1701_060.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-38	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_M1808_208.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-39	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1701_009.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-40	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 40	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1701_055.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-41	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 41	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_M1808_266.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-42	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 42	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_221.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-43	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 43	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1701_216.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-44	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 44	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_M1810_076.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-45	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 45	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_1610_119.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-46	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1705_141.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-47	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_1610_123.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-48	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1701_050.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-49	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1701_052.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-50	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_143.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-51	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1610_179.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-52	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_104.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-53	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 53	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_1610_111.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-54	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 54	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1701_007.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
PXD018830-Sample-55	Homo sapiens	breast	breast cancer	tumor cells	45	female	not available	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive Plus, Q-Exactive HF-X	not available	6	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	not available	4.5 ppm	10 ppm	orbitrap	TDM_H1707_237.raw	v1.1.0	HAMLET-agentic v0.1.0	breast cancer
