source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD006195-Sample-22	Escherichia coli	cell culture	not available	3	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	not available	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23113.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-23	Escherichia coli	cell culture	not available	3	not available	not available	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23115.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-24	Escherichia coli	cell culture	not available	3	not available	not available	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23117.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-25	Escherichia coli	cell culture	not available	3	not available	not available	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23119.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-26	Escherichia coli	cell culture	not available	3	not available	not available	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23121.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-27	Escherichia coli	cell culture	not available	3	not available	not available	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23125.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-28	Escherichia coli	cell culture	not available	3	not available	not available	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23129.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-29	Escherichia coli	cell culture	not available	3	not available	not available	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII13363.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-30	Escherichia coli	cell culture	not available	3	not available	not available	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23103.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-31	Escherichia coli	cell culture	not available	3	not available	not available	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII13369.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-32	Escherichia coli	cell culture	not available	3	not available	not available	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII13385.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-33	Escherichia coli	cell culture	not available	3	not available	not available	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23101.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-34	Escherichia coli	cell culture	not available	3	not available	not available	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23107.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-35	Escherichia coli	cell culture	not available	3	not available	not available	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23091.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-36	Escherichia coli	cell culture	not available	3	not available	not available	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=collision-induced dissociation;AC=MS:1000133	growth rate (30, 37, 40°C), protein bait (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	20 ppm	0.5 Da	orbitrap	OEII23127.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
