source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD036832-Sample-11	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1909_301.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-12	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1909_303.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-13	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_008.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-14	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_009.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-15	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_018.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-16	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_028.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-17	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_029.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-18	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_039.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-19	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_119.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-20	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_125.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-21	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_126.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-22	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_134.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-23	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_135.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-24	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_143.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-25	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1912_125.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-26	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1912_130.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-27	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1912_133.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-28	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 28	proteomic profiling by mass spectrometry	NT=data-independent acquisition;AC=PRIDE:0000450	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1912_189.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-29	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P2001_186.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-30	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P2003_167.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-31	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 31	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_004.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-32	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 32	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_017.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-33	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 33	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_141.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-34	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 34	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_014.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-35	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 35	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1909_298.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-36	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 36	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P2003_165.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-37	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 37	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P2003_171.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-38	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 38	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1911_142.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-39	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 39	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1909_274.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-40	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 40	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P2003_164.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-41	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 41	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1909_252.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-42	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 42	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1909_290.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-43	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 43	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P1909_294.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
PXD036832-Sample-44	Mus musculus	heart, kidney, liver, lung, spleen, leukocytes, plasma	sepsis	leukocytes	not available	female	Nine-week-old	run 44	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	time post-infection (0, 6, 12, 18h), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)	not available	7 ppm	12 ppm	orbitrap	CK_P2004_037.raw	v1.1.0	HAMLET-agentic v2.1.0	sepsis
