source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD001061-Sample-11	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_Control_BR6_TR2.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-12	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_HEAT_BR1_TR1.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-13	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_HEAT_BR2_TR1.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-14	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_HEAT_BR2_TR2.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-15	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_HEAT_BR3_TR1.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-16	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_HEAT_BR3_TR2.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-17	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_MG132_BR1_TR1.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-18	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_MG132_BR1_TR2.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-19	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_MG132_BR2_TR2.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-20	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_MG132_BR3_TR1.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-21	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_MG132_BR3_TR2.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-22	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_PR619_BR1_TR1.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-23	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_PR619_BR1_TR2.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-24	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_PR619_BR2_TR1.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-25	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_PR619_BR2_TR2.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-26	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_PR619_BR3_TR1.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-27	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_PR619_BR3_TR2.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-28	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_PR619_BR4_TR1.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-29	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_PR619_BR5_TR1.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-30	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_PR619_BR5_TR2.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-31	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_MG132_BR2_TR1.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
PXD001061-Sample-32	Homo sapiens	cervix	cervical adenocarcinoma	epithelial cell	HeLa, U2-OS	not available	17	not available	not available	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	1	32	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (control, heat shock, MG-132, PR-619)	not available	6 ppm	20 ppm	orbitrap	QE_IA_QQTGG_HEAT_BR1_TR2.raw	v1.1.0	HAMLET-agentic v0.1.0	cervical adenocarcinoma
