source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002266-Sample-13	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130412_002_UL01429-LS-16.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-14	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130412_002_UL01429-LS-17.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-15	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130412_002_UL01429-LS-18.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-16	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-01.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-17	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-03.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-18	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-04.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-19	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-05.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-20	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-06.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-21	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-07.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-22	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-08.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-23	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-10.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-24	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-11.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-25	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-13.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-26	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-14.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-27	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-15.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-28	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-16.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-29	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-17.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
PXD002266-Sample-30	p. falciparum	blood	malaria	schizonts	12	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	9	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	genotype (wild-type, PfPKGT618Q mutant), treatment (Compound 2, absence of Compound 2)	6 ppm	14 ppm	orbitrap	130830_001_UL01504-LS-18.raw	v1.1.0	HAMLET-agentic v0.1.0	malaria
