source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000644-Sample-11	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_12.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-12	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_12.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-13	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_13.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-14	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_13.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-15	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_13.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-16	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_13.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-17	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_15.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-18	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_15.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-19	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_15.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-20	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_15.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-21	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_16.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-22	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_16.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-23	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_16.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-24	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_16.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-25	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_17.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-26	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_17.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-27	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_17.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-28	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_17.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-29	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_18.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-30	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_18.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-31	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_18.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-32	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_18.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-33	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_19.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-34	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_19.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-35	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_19.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-36	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_19.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-37	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_20.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-38	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_20.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-39	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_20.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-40	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_20.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-41	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_21.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
PXD000644-Sample-42	Bacillus subtilis	fat body	curcumin treatment	not available	not available	not available	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	LTQ Orbitrap Velos, Agilent 6550 QTOF, AB Sciex MALDI-TOF/TOF	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment time (control, 20 min, 60 min, 120 min)	NT=iTRAQ4plex;AC=UNIMOD:214;MT=Fixed;TA=K	20 ppm	0.1 Da, 0.4 Da	orbitrap	Bacillus_Curcumin_TP_21.raw	v1.1.0	HAMLET-agentic v2.1.0	curcumin treatment
