source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000270-Sample-15	B. cenocepacia	not available	not available	not available	not available	not available	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_71_wthioxTM8.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-16	B. cenocepacia	not available	not available	not available	not available	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_84_wthioxTM9el.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-17	B. cenocepacia	not available	not available	not available	not available	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_91_wtlooxTM3.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-18	B. cenocepacia	not available	not available	not available	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_95_wtlooxTM7.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-19	B. cenocepacia	not available	not available	not available	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_98_wtlooxTM10.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-20	B. cenocepacia	not available	not available	not available	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_56_hoEX7.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-21	B. cenocepacia	not available	not available	not available	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_58_hoEX9.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-22	B. cenocepacia	not available	not available	not available	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_63_hoEXEL2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-23	B. cenocepacia	not available	not available	not available	not available	not available	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_69_hoEXEL8.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-24	B. cenocepacia	not available	not available	not available	not available	not available	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_81_loEX7.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-25	B. cenocepacia	not available	not available	not available	not available	not available	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_82_loEX8.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-26	B. cenocepacia	not available	not available	not available	not available	not available	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_83_loEX9.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-27	B. cenocepacia	not available	not available	not available	not available	not available	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_87_loEXEL1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-28	B. cenocepacia	not available	not available	not available	not available	not available	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_88_loEXEL2.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-29	B. cenocepacia	not available	not available	not available	not available	not available	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_95_loEXEL8.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-30	B. cenocepacia	not available	not available	not available	not available	not available	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_96_loEXEL9.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-31	B. cenocepacia	not available	not available	not available	not available	not available	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_90_loEXEL4.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-32	B. cenocepacia	not available	not available	not available	not available	not available	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_96_wtlooxTM8.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-33	B. cenocepacia	not available	not available	not available	not available	not available	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_68_wthioxTM5.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-34	B. cenocepacia	not available	not available	not available	not available	not available	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_70_wthioxTM7.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-35	B. cenocepacia	not available	not available	not available	not available	not available	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20111117_69_wthiox5ELb.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-36	B. cenocepacia	not available	not available	not available	not available	not available	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_94_loEXEL7.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-37	B. cenocepacia	not available	not available	not available	not available	not available	run 37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_53_hoEX4.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-38	B. cenocepacia	not available	not available	not available	not available	not available	run 38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20111117_44_wtloox8ELb.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-39	B. cenocepacia	not available	not available	not available	not available	not available	run 39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20111117_37_wtloox1ELb.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-40	B. cenocepacia	not available	not available	not available	not available	not available	run 40	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20111117_65_wthiox1ELb.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-41	B. cenocepacia	not available	not available	not available	not available	not available	run 41	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_82_wthioxTM7el.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-42	B. cenocepacia	not available	not available	not available	not available	not available	run 42	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20111117_74_wthiox10ELb.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-43	B. cenocepacia	not available	not available	not available	not available	not available	run 43	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_55_hoEX6.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-44	B. cenocepacia	not available	not available	not available	not available	not available	run 44	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_67_wthioxTM4.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-45	B. cenocepacia	not available	not available	not available	not available	not available	run 45	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_77_wthioxTM2el.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-46	B. cenocepacia	not available	not available	not available	not available	not available	run 46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_97_loEXEL10.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-47	B. cenocepacia	not available	not available	not available	not available	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_79_wthioxTM4el.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-48	B. cenocepacia	not available	not available	not available	not available	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20111117_72_wthiox8ELb.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-49	B. cenocepacia	not available	not available	not available	not available	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120123_65_wthioxTM2.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-50	B. cenocepacia	not available	not available	not available	not available	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20111117_66_wthiox2ELb.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-51	B. cenocepacia	not available	not available	not available	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_70_hoEXEL9.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-52	B. cenocepacia	not available	not available	not available	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20111117_45_wtloox9ELb.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000270-Sample-53	B. cenocepacia	not available	not available	not available	not available	not available	run 53	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	oxygen concentration (aerobic, micro-oxic), subcellular fraction (extracellular, cytoplasmic, total membrane)	not available	10ppm	0.4 m/z	orbitrap	20120417_79_loEX5.RAW	v1.1.0	HAMLET-agentic v2.1.0	not available
