source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000297-Sample-12	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_531-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-13	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_549-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-14	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_565-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-15	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_648-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-16	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_673-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-17	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_680-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-18	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_739-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-19	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_770-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-20	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_330-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-21	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_420-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-22	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_537-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-23	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_586-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-24	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_665-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-25	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_679-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-26	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_744-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-27	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	Orb-1DE_T5-ORB-1.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-28	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	not available	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	SFIF_I1-SFIF.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-29	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	not available	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	SFIF_I12-SFIF.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-30	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	not available	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	SFIF_S21-SFIF.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-31	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_10-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-32	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_321-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-33	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_62-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-34	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_318-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-35	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_142-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-36	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_121-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-37	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_373-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-38	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_674-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-39	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_635-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-40	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 40	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_769-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-41	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 41	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_687-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-42	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 42	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_524-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-43	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 43	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	1DE_17-1D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-44	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 44	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_768-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-45	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 45	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_5-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-46	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_449-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-47	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_607-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-48	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	SFIF_I6-SFIF.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-49	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_2DE_354-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-50	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_49-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-51	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_669-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000297-Sample-52	Toxoplasma gondii, Neospora caninum	not available	not available	tachyzoites	not available	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	species (Toxoplasma gondii, Neospora caninum)	not available	5 ppm	±0.5 Da	orbitrap	2DE_331-2D.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
