source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000223-Sample-11	Arabidopsis thaliana	inflorescences	not available	not available	not available	not available	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	expressed protein (35S:GFP–SAP54, 35S:GFP), AY-WB infection, rad23 mutation	not available	6 ppm	0.6 Da	orbitrap	130412_02.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000223-Sample-12	Arabidopsis thaliana	inflorescences	not available	not available	not available	not available	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	expressed protein (35S:GFP–SAP54, 35S:GFP), AY-WB infection, rad23 mutation	not available	6 ppm	0.6 Da	orbitrap	130412_03.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000223-Sample-13	Arabidopsis thaliana	inflorescences	not available	not available	not available	not available	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	expressed protein (35S:GFP–SAP54, 35S:GFP), AY-WB infection, rad23 mutation	not available	6 ppm	0.6 Da	orbitrap	130412_04.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000223-Sample-14	Arabidopsis thaliana	inflorescences	not available	not available	not available	not available	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	expressed protein (35S:GFP–SAP54, 35S:GFP), AY-WB infection, rad23 mutation	not available	6 ppm	0.6 Da	orbitrap	130412_05.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000223-Sample-15	Arabidopsis thaliana	inflorescences	not available	not available	not available	not available	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	expressed protein (35S:GFP–SAP54, 35S:GFP), AY-WB infection, rad23 mutation	not available	6 ppm	0.6 Da	orbitrap	130412_06.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000223-Sample-16	Arabidopsis thaliana	inflorescences	not available	not available	not available	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	expressed protein (35S:GFP–SAP54, 35S:GFP), AY-WB infection, rad23 mutation	not available	6 ppm	0.6 Da	orbitrap	130412_07.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000223-Sample-17	Arabidopsis thaliana	inflorescences	not available	not available	not available	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	expressed protein (35S:GFP–SAP54, 35S:GFP), AY-WB infection, rad23 mutation	not available	6 ppm	0.6 Da	orbitrap	130412_08.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000223-Sample-18	Arabidopsis thaliana	inflorescences	not available	not available	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	expressed protein (35S:GFP–SAP54, 35S:GFP), AY-WB infection, rad23 mutation	not available	6 ppm	0.6 Da	orbitrap	130412_09.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000223-Sample-19	Arabidopsis thaliana	inflorescences	not available	not available	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	expressed protein (35S:GFP–SAP54, 35S:GFP), AY-WB infection, rad23 mutation	not available	6 ppm	0.6 Da	orbitrap	130412_10.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000223-Sample-20	Arabidopsis thaliana	inflorescences	not available	not available	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	expressed protein (35S:GFP–SAP54, 35S:GFP), AY-WB infection, rad23 mutation	not available	6 ppm	0.6 Da	orbitrap	130412_11.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
