source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000234-Sample-11	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_03.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-12	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_03.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-13	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_04.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-14	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_04.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-15	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_04.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-16	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_04.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-17	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_05.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-18	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_05.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-19	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_05.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-20	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_05.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-21	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_06.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-22	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_06.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-23	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_06.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-24	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_06.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-25	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_07.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-26	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_07.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-27	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_07.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-28	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_07.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-29	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_08.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-30	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_08.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-31	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_08.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-32	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_08.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-33	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_09.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-34	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_09.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-35	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_09.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-36	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_09.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-37	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_10.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-38	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_10.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-39	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_10.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-40	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_10.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-41	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_11.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-42	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_11.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-43	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_11.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-44	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_11.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-45	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_12.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-46	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_12.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-47	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_12.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-48	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_12.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-49	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_13.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-50	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_13.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-51	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_13.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-52	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_13.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-53	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_14.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
PXD000234-Sample-54	Homo sapiens	serum	chikungunya infection, normal	not available	not available	not available	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (infected, control)	not available	20 ppm	0.1 Da	orbitrap	ChkGnya_2plex_iTRAQ_14.raw	v1.1.0	HAMLET-agentic v2.1.0	chikungunya infection, normal
