source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000475-Sample-11	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID1448_220312_Sample8.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-12	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID1448_220312_Sample9.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-13	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_2802.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-14	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_3202.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-15	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_3802.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-16	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_4301.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-17	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_5604.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-18	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_5803.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-19	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_7601.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-20	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_7706.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-21	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_7801.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-22	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_7802.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-23	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_8602.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-24	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID585_090210_9602.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
PXD000475-Sample-25	Y. enterocolitica	not available	enteropathogen	not available	not available	not available	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	genotype (JB580v, SOR17)	not available	7 ppm	0.5 m/z	orbitrap	SID586_090210_7707.raw	v1.1.0	HAMLET-agentic v2.1.0	enteropathogen
