source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000141-Sample-20	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D1_ATP_110813142131.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-21	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D1_ATP_110814192923.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-22	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D1_ATP_2.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-23	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D2_ATP.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-24	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D2_ATP_110811233017.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-25	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D3_ATP.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-26	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D3_ATP_1.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-27	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D3_ATP_110812132559.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-28	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D3_ATP_110813002552.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-29	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D3_ATP_2.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-30	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D3_ATP_3.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-31	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	A1_500_1.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-32	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	A1_ATP_1.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-33	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	A1_ATP_2.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-34	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	A3_ATP_1.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-35	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D2_500_1.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-36	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D2_500_2.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-37	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	A3_ATP.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-38	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D2_500_3.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-39	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D1_ATP_3.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-40	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 40	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	A2_ATP_1.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-41	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 41	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D2_ATP_1.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-42	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 42	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D2_ATP_110811134727.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-43	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 43	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	A2_500_3.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-44	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 44	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D1_500_1.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-45	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 45	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D2_ATP_2.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-46	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	A1_500_3.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-47	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	A1_ATP_110812091306.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-48	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	A2_ATP_110813023218.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-49	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	A2_ATP_3.RAW	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
PXD000141-Sample-50	M. tuberculosis	not available	normally growing and hypoxic	not available	not available	days 7 (normal) and 14 (hypoxic)	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ;AC=MS:1000447	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (normal, hypoxic), probe treatment (ATP, ATPγS, streptavidin only)	not available	2.5 Da	1.0 Da	ion trap	D2_ATP_3.raw	v1.1.0	HAMLET-agentic v2.1.0	normally growing and hypoxic
