source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000084-Sample-11	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A321MA2-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-12	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	LTQ Orbitrap XL	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A345MA2-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-13	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A364MA2-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-14	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	LTQ Orbitrap XL	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A472MA2-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-15	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	LTQ Orbitrap XL	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A497MA2-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-16	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A55MA2-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-17	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	LTQ Orbitrap XL	not available	not available	not available	not available	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A571-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-18	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	LTQ Orbitrap XL	not available	not available	not available	not available	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A586MA2-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-19	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	LTQ Orbitrap XL	not available	not available	not available	not available	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A591MA2-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-20	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	LTQ Orbitrap XL	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A653MA2-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-21	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	LTQ Orbitrap XL	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A661MA2-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-22	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A722MA2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-23	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A744MA2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-24	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	LTQ Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A750MA2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-25	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A7MA4-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-26	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A93MA3-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-27	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A94MA3-SpectraFile.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-28	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A_brain_scx0.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-29	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	qc_brain1_dw_scx4.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-30	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	qc_brain2_dw_scx2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-31	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A84MA3-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-32	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A255MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-33	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A459.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-34	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A179MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-35	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A557MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-36	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A585MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-37	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A274MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-38	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A414MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-39	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A729MA2.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-40	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 40	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A437MA7-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-41	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 41	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A146MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-42	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 42	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A51MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-43	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 43	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A703MA2.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-44	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 44	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A354MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-45	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 45	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A251MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-46	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A734MA2.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-47	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A732MA2.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-48	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A700MA2.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-49	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A103MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-50	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A278MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-51	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A89MA3-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-52	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A355MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-53	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 53	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A358MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-54	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 54	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A248MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-55	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	qc_C5.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-56	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	QWT401A314MA2-SpectraFile.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000084-Sample-57	Apis mellifera L.	29 different organ/tissue types	normal	not available	not available	adult	run 57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	caste (queen, drone, worker), organ (29 different types)	not available	8 ppm	0.4 m/z	orbitrap	qc_brain1_dw_scx8.RAW	v1.1.0	HAMLET-agentic v2.1.0	normal
