source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000385-Sample-11	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_02A09_Sialic2_tube_01.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-12	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_02A09_Sialic2_tube_02.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-13	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_02A09_Sialic2_tube_03.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-14	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_02A09_Sialic2_tube_04.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-15	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_02A09_Sialic2_tube_05.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-16	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_02A09_Sialic2_tube_06.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-17	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_02A09_Sialic2_tube_07.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-18	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_02A09_Sialic2_tube_08.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-19	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_02A09_Sialic2_tube_09.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-20	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_02A09_Sialic2_tube_10.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-21	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_SILAC3_01.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-22	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_SILAC3_02.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-23	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_SILAC3_03.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-24	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_SILAC3_04.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-25	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_SILAC3_05.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-26	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_SILAC3_06.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-27	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_SILAC3_07.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-28	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_SILAC3_08.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-29	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_SILAC3_09.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
PXD000385-Sample-30	Homo sapiens	amniotic fluid	trisomy 21, normal	amniocytes	not available	female	15 to 21 weeks of gestation	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	not available	chromosomal status (T21, CN)	not available	20 ppm	0.5 Da	orbitrap	Jane_SILAC3_10.raw	v1.1.0	HAMLET-agentic v2.1.0	trisomy 21, normal
