source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000457-Sample-11	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9107-Abh-2-T2-8.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-12	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9114-Abh-2-S2-9.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-13	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9116-Abh-2-OE2-9.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-14	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9125-Abh-2-S2-10.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-15	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9127-Abh-2-OE2-10.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-16	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9131-Abh-2-C2-10.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-17	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9133-Abh-2-U2-10.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-18	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9365-Abh2-P2-S4.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-19	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9367-Abh2-P2-OE4.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-20	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9371-Abh2-P2-C4.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-21	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9373-Abh2-P2-U4.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-22	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9376-Abh2-P2-S2.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-23	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9378-Abh2-P2-OE1.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-24	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9378-Abh2-P2-OE2.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-25	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9378-Abh2-P2-OE3.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-26	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9380-Abh2-P2-T2.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-27	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9380-Abh2-P2-T3.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-28	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9382-Abh2-P2-C1.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-29	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9382-Abh2-P2-C2.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-30	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9384-Abh2-P2-U1.raw	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-31	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9111-Abh-2-U2-8_XX.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-32	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	8994-ABH2-OE2-7.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-33	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9376-Abh2-P2-S1.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-34	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	8998--ABH2-C2-7.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-35	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9384-Abh2-P2-U2.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-36	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	8996-ABH2-T2-7.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-37	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9105-Abh-2-OE2-8.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-38	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9382-Abh2-P2-C3.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-39	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9384-Abh2-P2-U3.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-40	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 40	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9376-Abh2-P2-S3.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-41	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 41	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9118-Abh-2-T2-9.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
PXD000457-Sample-42	Homo sapiens	cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa	cholesteatoma	keratinocytes	not available	not available	7–77 years	run 42	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	tissue type (cholesteatoma, neck of cholesteatoma, tympanic membrane, external auditory canal skin, middle ear mucosa)	not available	12 ppm	0.5 Da	orbitrap	9369-Abh2-P2-T4.RAW	v1.1.0	HAMLET-agentic v2.1.0	cholesteatoma
