source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000594-Sample-19	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	not available	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_26.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000594-Sample-20	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	not available	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_27.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000594-Sample-21	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	not available	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_28.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000594-Sample-22	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	not available	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_29.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000594-Sample-23	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_3.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000594-Sample-24	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	not available	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_30.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000594-Sample-25	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	not available	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_4.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000594-Sample-26	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	not available	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_5.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000594-Sample-27	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	not available	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_6.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000594-Sample-28	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	not available	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_7.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000594-Sample-29	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_8.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000594-Sample-30	Glossina morsitans morsitans	peritrophic matrix	not available	not available	male	72 hours old	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ, LTQ-Orbitrap Velos	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	digestion method (in-gel, in-solution)	not available	10 ppm, 0.6 ppm	0.6 Da	orbitrap	ingel_9.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
