source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000368-Sample-11	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction3_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-12	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction3_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-13	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction3_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-14	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction3_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-15	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction3_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-16	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction3_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-17	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction4_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-18	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction4_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-19	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction4_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-20	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction4_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-21	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction4_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-22	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction4_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-23	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction4_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-24	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction1_Fraction4_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-25	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction1_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-26	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction1_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-27	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction1_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-28	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction1_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-29	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction2_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-30	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction2_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-31	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction2_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-32	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 8	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction2_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-33	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction2_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-34	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction2_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-35	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction2_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-36	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 9	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction2_Fraction2_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-37	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction3_Fraction1_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-38	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction3_Fraction1_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-39	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction3_Fraction1_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-40	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction3_Fraction1_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-41	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction3_Fraction2_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-42	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction3_Fraction2_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-43	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction3_Fraction2_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-44	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction3_Fraction2_Technical1.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000368-Sample-45	Thymallus thymallus	embryos	normal	not available	not available	embryos	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=beam-type collision-induced dissociation;AC=MS:1000422	temperature (6 °C, 10 °C), thermal origin (cold, warm)	NT=Representative mass and accurate mass for 116 & 117;AC=UNIMOD:214;MT=Variable;TA=C	3832.1 ppm	13 ppm	orbitrap	Reaction3_Fraction3_Technical2.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
