source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000111-Sample-46	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_22.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-47	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_44.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-48	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_54.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-49	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_45.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-50	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_52.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-51	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_10.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-52	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_19.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-53	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 53	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_59.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-54	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 54	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_42.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-55	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_11.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-56	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_18.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-57	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_43.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-58	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 58	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_56.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-59	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 59	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_55.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
PXD000111-Sample-60	Mycobacterium tuberculosis	not available	nutrient starvation	not available	not available	6 weeks	run 60	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ FT;AC=MS:1000448	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	condition (log phase, nutrient-starved)	not available	10 ppm	1 Da	ion trap	090313_24.RAW	v1.1.0	HAMLET-agentic v2.1.0	nutrient starvation
