source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000393-Sample-11	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YPPF_010_16_7Apr10_Sphinx_10-01-08.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-12	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YPPF_010_20_14Apr10_Sphinx_10-01-08.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-13	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YPPF_010_22_14Apr10_Sphinx_10-01-08.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-14	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YPPF_011_06_20Apr10_Sphinx_10-01-10.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-15	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YPPF_011_10_20Apr10_Sphinx_10-01-10.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-16	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YPPF_011_19_27Apr10_Sphinx_10-01-07.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-17	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_005_R1_14Jan10_Andromeda_09-10-16.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-18	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_006_R1_11Jan10_Andromeda_09-10-16.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-19	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_008_R1_11Jan10_Andromeda_09-10-16.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-20	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_010_02_7Apr10_Sphinx_10-01-09.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-21	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_010_06_7Apr10_Sphinx_10-01-09.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-22	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_010_10_7Apr10_Sphinx_10-01-09.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-23	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_010_11_7Apr10_Sphinx_10-01-09.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-24	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_010_13_7Apr10_Sphinx_10-01-09.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-25	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_010_24_18Apr10_Sphinx_10-01-09.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-26	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_011_01_18Apr10_Sphinx_10-01-08.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-27	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_011_04_20Apr10_Sphinx_10-01-09.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-28	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_011_09_20Apr10_Sphinx_10-01-08.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-29	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_011_12_20Apr10_Sphinx_10-01-09.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-30	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	not available	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_011_24_27Apr10_Sphinx_10-01-07.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-31	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_007_R1_11Jan10_Andromeda_09-10-16.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-32	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YPPF_005_R2_22Jan10_Andromeda_09-10-16.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-33	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YPPF_003_R2_22Jan10_Andromeda_09-10-16.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-34	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YPCO_019_21_27Apr10_Sphinx_10-01-07.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-35	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_002_R2_14Jan10_Andromeda_09-10-16.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-36	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_011_10_20Apr10_Sphinx_10-01-07.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-37	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_009_R1_11Jan10_Andromeda_09-10-16.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-38	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YPCO_018_04_7Apr10_Sphinx_10-01-10.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-39	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_002_R3_8Feb10_Andromeda_09-10-16.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-40	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 40	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_003_R2_20Jan10_Andromeda_09-10-16.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-41	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 41	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YSTB_004_R2_20Jan10_Andromeda_09-10-16.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
PXD000393-Sample-42	Yersinia pseudotuberculosis, Yersinia pestis	not available	pathogenic	bacteria	not available	not available	1, 2, 4, or 8 h	run 42	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	LTQ Orbitrap Velos, LTQ	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (Y. pestis CO92, Y. pestis Pestoides F, Y. pseudotuberculosis PB1/+), temperature (26°C, 37°C), time (1, 2, 4, 8 h)	not available	±3 Da	1 Da	orbitrap	SBEP_YPPF_010_02_7Apr10_Sphinx_10-01-08.raw	v1.1.0	HAMLET-agentic v2.1.0	pathogenic
