source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000388-Sample-16	S. Typhimurium	not available	not available	not available	not available	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-51a_14Jan11_Doc_10-12-07.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-17	S. Typhimurium	not available	not available	not available	not available	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-51c_14Jan11_Doc_10-09-53.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-18	S. Typhimurium	not available	not available	not available	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-52a_14Jan11_Doc_10-12-07.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-19	S. Typhimurium	not available	not available	not available	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-52b_14Jan11_Doc_10-09-52.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-20	S. Typhimurium	not available	not available	not available	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-52c_14Jan11_Doc_10-09-53.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-21	S. Typhimurium	not available	not available	not available	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-53b_14Jan11_Doc_10-09-52.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-22	S. Typhimurium	not available	not available	not available	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-53c_14Jan11_Doc_10-09-53.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-23	S. Typhimurium	not available	not available	not available	not available	not available	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-54a_14Jan11_Doc_10-12-07.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-24	S. Typhimurium	not available	not available	not available	not available	not available	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-54b_14Jan11_Doc_10-09-52.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-25	S. Typhimurium	not available	not available	not available	not available	not available	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-54c_14Jan11_Doc_10-09-53.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-26	S. Typhimurium	not available	not available	not available	not available	not available	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-55a_14Jan11_Doc_10-12-07.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-27	S. Typhimurium	not available	not available	not available	not available	not available	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-55b_14Jan11_Doc_10-09-52.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-28	S. Typhimurium	not available	not available	not available	not available	not available	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-55c_14Jan11_Doc_10-09-53.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-29	S. Typhimurium	not available	not available	not available	not available	not available	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-56b_14Jan11_Doc_10-09-52.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-30	S. Typhimurium	not available	not available	not available	not available	not available	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	not available	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-56c_14Jan11_Doc_10-09-53.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-31	S. Typhimurium	not available	not available	not available	not available	not available	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-46a_14Jan11_Doc_10-12-07.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-32	S. Typhimurium	not available	not available	not available	not available	not available	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-47a_14Jan11_Doc_10-12-07.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-33	S. Typhimurium	not available	not available	not available	not available	not available	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-53a_14Jan11_Doc_10-12-07.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-34	S. Typhimurium	not available	not available	not available	not available	not available	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-56a_14Jan11_Doc_10-12-07.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-35	S. Typhimurium	not available	not available	not available	not available	not available	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-45a_14Jan11_Doc_10-12-07.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-36	S. Typhimurium	not available	not available	not available	not available	not available	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-50c_14Jan11_Doc_10-09-53.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-37	S. Typhimurium	not available	not available	not available	not available	not available	run 37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-51b_14Jan11_Doc_10-09-52.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-38	S. Typhimurium	not available	not available	not available	not available	not available	run 38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-45c_14Jan11_Doc_10-09-53.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
PXD000388-Sample-39	S. Typhimurium	not available	not available	not available	not available	not available	run 39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	growth condition (LB, LPM-4h, LPM-20h), subcellular fraction (CYT, IM, PERI, OM)	not available	3 m/z units	0 m/z	orbitrap	SBEP_STM_subcell-49c_14Jan11_Doc_10-09-53.raw	v1.1.0	HAMLET-agentic v2.1.0	not available
