source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000345-Sample-11	Wolbachia	cell culture	doxycycline-induced stress	mosquito cells	RML-12	not available	not available	not available	not available	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	treatment (control, doxycycline)	not available	7 ppm	0.4 m/z	orbitrap	SA_260413_C4_I.raw	v1.1.0	HAMLET-agentic v2.1.0	doxycycline-induced stress
PXD000345-Sample-12	Wolbachia	cell culture	doxycycline-induced stress	mosquito cells	RML-12	not available	not available	not available	not available	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	treatment (control, doxycycline)	not available	7 ppm	0.4 m/z	orbitrap	SA_260413_C4_II.raw	v1.1.0	HAMLET-agentic v2.1.0	doxycycline-induced stress
PXD000345-Sample-13	Wolbachia	cell culture	doxycycline-induced stress	mosquito cells	RML-12	not available	not available	not available	not available	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	treatment (control, doxycycline)	not available	7 ppm	0.4 m/z	orbitrap	SA_260413_D1_I.raw	v1.1.0	HAMLET-agentic v2.1.0	doxycycline-induced stress
PXD000345-Sample-14	Wolbachia	cell culture	doxycycline-induced stress	mosquito cells	RML-12	not available	not available	not available	not available	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	treatment (control, doxycycline)	not available	7 ppm	0.4 m/z	orbitrap	SA_260413_D1_II.raw	v1.1.0	HAMLET-agentic v2.1.0	doxycycline-induced stress
PXD000345-Sample-15	Wolbachia	cell culture	doxycycline-induced stress	mosquito cells	RML-12	not available	not available	not available	not available	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	treatment (control, doxycycline)	not available	7 ppm	0.4 m/z	orbitrap	SA_260413_D2_I.raw	v1.1.0	HAMLET-agentic v2.1.0	doxycycline-induced stress
PXD000345-Sample-16	Wolbachia	cell culture	doxycycline-induced stress	mosquito cells	RML-12	not available	not available	not available	not available	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	treatment (control, doxycycline)	not available	7 ppm	0.4 m/z	orbitrap	SA_260413_D2_II.raw	v1.1.0	HAMLET-agentic v2.1.0	doxycycline-induced stress
PXD000345-Sample-17	Wolbachia	cell culture	doxycycline-induced stress	mosquito cells	RML-12	not available	not available	not available	not available	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	treatment (control, doxycycline)	not available	7 ppm	0.4 m/z	orbitrap	SA_260413_D3_I.raw	v1.1.0	HAMLET-agentic v2.1.0	doxycycline-induced stress
PXD000345-Sample-18	Wolbachia	cell culture	doxycycline-induced stress	mosquito cells	RML-12	not available	not available	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	treatment (control, doxycycline)	not available	7 ppm	0.4 m/z	orbitrap	SA_260413_D3_II.raw	v1.1.0	HAMLET-agentic v2.1.0	doxycycline-induced stress
PXD000345-Sample-19	Wolbachia	cell culture	doxycycline-induced stress	mosquito cells	RML-12	not available	not available	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	treatment (control, doxycycline)	not available	7 ppm	0.4 m/z	orbitrap	SA_260413_D4_I.raw	v1.1.0	HAMLET-agentic v2.1.0	doxycycline-induced stress
PXD000345-Sample-20	Wolbachia	cell culture	doxycycline-induced stress	mosquito cells	RML-12	not available	not available	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	treatment (control, doxycycline)	not available	7 ppm	0.4 m/z	orbitrap	SA_260413_D4_II.raw	v1.1.0	HAMLET-agentic v2.1.0	doxycycline-induced stress
PXD000345-Sample-21	Wolbachia	cell culture	doxycycline-induced stress	mosquito cells	RML-12	not available	not available	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	treatment (control, doxycycline)	not available	7 ppm	0.4 m/z	orbitrap	SA_260413_D5_II.raw	v1.1.0	HAMLET-agentic v2.1.0	doxycycline-induced stress
