source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000651-Sample-18	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A27.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-19	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A28.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-20	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	not available	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A3.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-21	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A30.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-22	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A31.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-23	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A32.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-24	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A33ny.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-25	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A34ny.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-26	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	not available	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A35.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-27	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A36.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-28	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A5.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-29	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A6.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-30	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A8.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-31	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A4.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-32	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A37.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-33	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A29.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-34	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A7.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-35	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A23.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-36	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A13ny.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
PXD000651-Sample-37	Homo sapiens	cerebrospinal fluid, plasma	normal	not available	not available	not available	run 37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Velos Pro;AC=MS:1003096	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	fluid type (CSF, plasma), fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	not available	10 ppm	0.7 Da	orbitrap	HV_map_A9.raw	v1.1.0	HAMLET-agentic v2.1.0	normal
