source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD005445-Sample-11	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 11	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3547.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-12	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3549.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-13	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3551.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-14	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3565.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-15	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3600.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-16	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3607.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-17	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3623.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-18	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3632.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-19	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3640.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-20	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3641.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-21	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3643.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-22	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3646.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-23	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp15-3650.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-24	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp16-1965_DFCd.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-25	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp16-1970_DFCd.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-26	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp16-2020_STRd.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-27	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp16-2086_HIPd.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-28	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp16-2101_V1Cd.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-29	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp16-2121_V1Cd.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD005445-Sample-30	homo sapiens	brain	normal	16	not available	one year post conception to 42 years	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	15	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years)	6 ppm	11 ppm	orbitrap	QEp16-2146_CBCd.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
