source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002084-Sample-11	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 11	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01I-01A-12_W_VU_20121118_A0218_6E_R_FR09.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-12	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01I-01A-12_W_VU_20121119_A0218_6E_R_FR14.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-13	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	not available	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01I-01A-12_W_VU_20121119_A0218_6E_R_FR15.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-14	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01K-01A-31_W_VU_20121117_A0218_6D_R_FR02.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-15	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01K-01A-31_W_VU_20121117_A0218_6D_R_FR05.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-16	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01K-01A-31_W_VU_20121117_A0218_6D_R_FR08.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-17	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01K-01A-31_W_VU_20121117_A0218_6D_R_FR13.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-18	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01P-01A-23_W_VU_20121215_A0218_7I_R_FR12.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-19	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01R-01A-23_W_VU_20120829_A0218_2J_R_FR01.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-20	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	not available	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01R-01A-23_W_VU_20120829_A0218_2J_R_FR03.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-21	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01R-01A-23_W_VU_20120830_A0218_2J_R_FR06.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-22	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01R-01A-23_W_VU_20120830_A0218_2J_R_FR10.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-23	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01R-01A-23_W_VU_20120830_A0218_2J_R_FR11.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-24	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01R-01A-23_W_VU_20120830_A0218_2J_R_FR13.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-25	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01S-01A-23_W_VU_20121121_A0218_6F_R_FR04.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-26	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01S-01A-23_W_VU_20121121_A0218_6F_R_FR12.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-27	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01T-01A-23_W_VU_20130103_A0218_8H_R_FR08.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-28	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01T-01A-23_W_VU_20130104_A0218_8H_R_FR11.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-29	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01T-01A-23_W_VU_20130104_A0218_8H_R_FR12.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
PXD002084-Sample-30	homo sapiens	colon, rectum	colon cancer, rectal cancer	1	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	7 ppm	-0.409244 ppm	orbitrap	TCGA-AA-A01T-01A-23_W_VU_20130104_A0218_8H_R_FR15.raw	v1.1.0	HAMLET-agentic v0.1.0	colon cancer, rectal cancer
