source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000534-Sample-35	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT127C	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-36	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT128N	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-37	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT128C	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-38	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT129N	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-39	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT129C	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-40	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT130N	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-41	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT130C	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-42	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT131N	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-43	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT131C	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-44	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT132N	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-45	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT132C	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-46	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT133N	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-47	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT133C	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-48	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT134N	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00070.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-49	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 4	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT126	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00072.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-50	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 4	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT127N	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00072.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-51	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 4	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT127C	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00072.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
PXD000534-Sample-52	homo sapiens	liver	cholangiocellular carcinoma	cholangiocytes	16	not available	between 42 and 78	run 4	proteomic profiling by mass spectrometry	data-dependent acquisition	TMT128N	Orbitrap Elite	NT=Trypsin;AC=MS:1001251	1	1	not available	tissue type (CCC tumor tissue, non-tumorous liver tissue)	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	8 ppm	-0.264059 ppm	orbitrap	OEI00072.raw	v1.1.0	HAMLET-agentic v0.1.0	cholangiocellular carcinoma
