source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD003531-Sample-11	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 11	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130606_QE3_UPLC10_CFR_SA_OC_T_AS_04_01_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-12	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 12	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130606_QE3_UPLC9_CFR_SA_OC_T_AS_01_02_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-13	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 13	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130606_QE3_UPLC9_CFR_SA_OC_T_AS_01_03_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-14	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 14	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130608_QE3_UPLC10_CFR_SA_OC_T_AS_06_02_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-15	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 15	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130608_QE3_UPLC10_CFR_SA_OC_T_AS_06_03_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-16	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 16	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130611_QE3_UPLC10_CFR_SA_OC_T_FI_01_01_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-17	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 17	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130611_QE3_UPLC10_CFR_SA_OC_T_FI_04_01_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-18	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 18	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130611_QE3_UPLC10_CFR_SA_OC_T_NO_05_01_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-19	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150616_QE7_UPLC10_RJC_COLLAB_CFR_NTp1_1_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-20	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150616_QE7_UPLC10_RJC_COLLAB_CFR_NTp1_3_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-21	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150616_QE7_UPLC10_RJC_COLLAB_CFR_NTp1_4_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-22	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150616_QE7_UPLC10_RJC_COLLAB_CFR_THZ1p1_2_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-23	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150619_QE7_UPLC10_RJC_COLLAB_CFR_NTp2_3_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-24	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150619_QE7_UPLC10_RJC_COLLAB_CFR_NTp2_4_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-25	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150619_QE7_UPLC10_RJC_COLLAB_CFR_THZ1p2_1_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-26	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150619_QE7_UPLC10_RJC_COLLAB_CFR_THZ1p2_4_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-27	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150619_QE7_UPLC10_RJC_COLLAB_CFR_UOp2_1_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-28	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150623_QE7_UPLC10_RJC_COLLAB_CFR_NTprot_1_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-29	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150623_QE7_UPLC10_RJC_COLLAB_CFR_NTprot_3_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-30	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150623_QE7_UPLC10_RJC_COLLAB_CFR_UOprot_1_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-31	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 31	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130603_QE3_UPLC9_CFR_SA_OC_P_AS_06_02.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-32	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 32	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150616_QE7_UPLC10_RJC_COLLAB_CFR_UOp1_3_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-33	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 33	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150619_QE7_UPLC10_RJC_COLLAB_CFR_UOp2_3_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-34	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 34	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130603_QE3_UPLC9_CFR_SA_OC_P_FI_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-35	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 35	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130611_QE3_UPLC10_CFR_SA_OC_T_NO_04_01_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-36	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 36	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130603_QE3_UPLC9_CFR_SA_OC_P_AS_01_02.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-37	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 37	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150623_QE7_UPLC10_RJC_COLLAB_CFR_UOprot_3_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-38	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 38	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150619_QE7_UPLC10_RJC_COLLAB_CFR_NTp2_1_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-39	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 39	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130611_QE3_UPLC10_CFR_SA_OC_T_FI_02_01_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-40	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 40	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130603_QE3_UPLC9_CFR_SA_OC_P_FI_05.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-41	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 41	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150623_QE7_UPLC10_RJC_COLLAB_CFR_THZ1prot_1_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-42	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 42	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130611_QE3_UPLC10_CFR_SA_OC_T_FI_05_01_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-43	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 43	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20150619_QE7_UPLC10_RJC_COLLAB_CFR_UOp2_2_01.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
PXD003531-Sample-44	Homo sapiens	ovary	epithelial ovarian cancer, healthy	epithelial cells	OVCAR3, SKOV3, HEYA8, COV362, COV318, HeLa, A549, MCF7	not available	13	female	45–75 years	run 44	proteomic profiling by mass spectrometry	not available	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	tissue origin (OSE, EOC, FTE)	not available	9 ppm	9 ppm	orbitrap	20130603_QE3_UPLC9_CFR_SA_OC_P_NO_02.raw	v1.1.0	HAMLET-agentic v0.1.0	epithelial ovarian cancer, healthy
