source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD016002-Sample-11	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx09.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-12	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 2	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx09.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-13	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx12.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-14	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx12.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-15	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx12.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-16	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx12.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-17	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx12.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-18	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 3	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx12.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-19	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx24.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-20	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx24.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-21	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx24.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-22	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx24.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-23	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx24.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-24	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 4	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch1_Fx24.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-25	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx08.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-26	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx08.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-27	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx08.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-28	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx08.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-29	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx08.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-30	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 5	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx08.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-31	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx09.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-32	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx09.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-33	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx09.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-34	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx09.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-35	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx09.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-36	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 6	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx09.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-37	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx10.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-38	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx10.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-39	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx10.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-40	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx10.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
PXD016002-Sample-41	Homo sapiens	csf	leptomeningeal melanoma metastases, normal	45	not available	not available	run 7	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	24	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease status (LMM, non-LMM), clinical response (extraordinary responder, poor responder)	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	7 ppm	10 ppm	orbitrap	20171207_Inna-CSF_TMTBatch2_Fx10.raw	v1.1.0	HAMLET-agentic v0.1.0	leptomeningeal melanoma metastases, normal
