source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD013523-Sample-20	homo sapiens	kidney	papillary renal cell carcinoma, healthy	38	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney tissue)	6 ppm	17 ppm	orbitrap	case5_kidney_typeII_SCX_4.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-21	homo sapiens	kidney	papillary renal cell carcinoma, healthy	38	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney tissue)	6 ppm	17 ppm	orbitrap	case5_kidney_typeII_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-22	homo sapiens	kidney	papillary renal cell carcinoma, healthy	38	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney tissue)	6 ppm	17 ppm	orbitrap	case5_kidney_typeI_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-23	homo sapiens	kidney	papillary renal cell carcinoma, healthy	38	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney tissue)	6 ppm	17 ppm	orbitrap	case5_pRCC_typeI_SCX_3.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-24	homo sapiens	kidney	papillary renal cell carcinoma, healthy	38	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney tissue)	6 ppm	17 ppm	orbitrap	case6_kidney_typeII_SCX_4.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-25	homo sapiens	kidney	papillary renal cell carcinoma, healthy	38	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney tissue)	6 ppm	17 ppm	orbitrap	case6_kidney_typeII_SCX_X.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-26	homo sapiens	kidney	papillary renal cell carcinoma, healthy	38	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney tissue)	6 ppm	17 ppm	orbitrap	case6_kidney_typeI_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-27	homo sapiens	kidney	papillary renal cell carcinoma, healthy	38	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney tissue)	6 ppm	17 ppm	orbitrap	case6_kidney_typeI_SCX_3.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-28	homo sapiens	kidney	papillary renal cell carcinoma, healthy	38	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney tissue)	6 ppm	17 ppm	orbitrap	case6_pRCC_typeII_1D.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-29	homo sapiens	kidney	papillary renal cell carcinoma, healthy	38	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney tissue)	6 ppm	17 ppm	orbitrap	case6_pRCC_typeI_SCX_5.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
PXD013523-Sample-30	homo sapiens	kidney	papillary renal cell carcinoma, healthy	38	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive HF	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney tissue)	6 ppm	17 ppm	orbitrap	case7_kidney_typeII_SCX_2.raw	v1.1.0	HAMLET-agentic v0.1.0	papillary renal cell carcinoma, healthy
