source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002029-Sample-11	homo sapiens	colon mucosa	normal	2	not available	not available	run 11	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantA_sFFPE_3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-12	homo sapiens	colon mucosa	normal	2	not available	not available	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_DF_1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-13	homo sapiens	colon mucosa	normal	2	not available	not available	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_DF_2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-14	homo sapiens	colon mucosa	normal	2	not available	not available	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_DF_3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-15	homo sapiens	colon mucosa	normal	2	not available	not available	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_RNAlater_1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-16	homo sapiens	colon mucosa	normal	2	not available	not available	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_RNAlater_2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-17	homo sapiens	colon mucosa	normal	2	not available	not available	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_RNAlater_3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-18	homo sapiens	colon mucosa	normal	2	not available	not available	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_iFFPE_1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-19	homo sapiens	colon mucosa	normal	2	not available	not available	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_iFFPE_2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-20	homo sapiens	colon mucosa	normal	2	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_iFFPE_3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-21	homo sapiens	colon mucosa	normal	2	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_sFFPE_1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-22	homo sapiens	colon mucosa	normal	2	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_sFFPE_2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD002029-Sample-23	homo sapiens	colon mucosa	normal	2	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive Plus	not available	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	preservation method (DF, RNAlater, iFFPE, sFFPE)	7 ppm	10 ppm	orbitrap	Colon_ParticipantB_sFFPE_3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
