source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD006195-Sample-13	escherichia coli	not available	not available	36	not available	not available	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	not available	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII13385.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-14	escherichia coli	not available	not available	36	not available	not available	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	not available	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII13387.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-15	escherichia coli	not available	not available	36	not available	not available	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	not available	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII13389.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-16	escherichia coli	not available	not available	36	not available	not available	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	not available	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII13391.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-17	escherichia coli	not available	not available	36	not available	not available	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	not available	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII13393.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-18	escherichia coli	not available	not available	36	not available	not available	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23091.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-19	escherichia coli	not available	not available	36	not available	not available	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23093.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-20	escherichia coli	not available	not available	36	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	not available	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23097.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-21	escherichia coli	not available	not available	36	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23099.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-22	escherichia coli	not available	not available	36	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23101.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-23	escherichia coli	not available	not available	36	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	not available	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23103.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-24	escherichia coli	not available	not available	36	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	not available	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23107.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-25	escherichia coli	not available	not available	36	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23111.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-26	escherichia coli	not available	not available	36	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23115.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-27	escherichia coli	not available	not available	36	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23117.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-28	escherichia coli	not available	not available	36	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23119.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-29	escherichia coli	not available	not available	36	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23121.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
PXD006195-Sample-30	escherichia coli	not available	not available	36	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	bait protein (Strep-tag, Strep-LpxC, His6-MBP, His6-MBP-FtsH) and growth rate (30°C, 37°C, 40°C)	7 ppm	-0.389938 ppm	orbitrap	OEII23127.raw	v1.1.0	HAMLET-agentic v0.1.0	not available
