source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD007555-Sample-13	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K33.2QEXI16189.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-14	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K36.1QEXI16221.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-15	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K36.2QEXI16167.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-16	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K36.3QEXI16185.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-17	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K38.1QEXI16199.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-18	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K38.2QEXI16211.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-19	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K38.3QEXI16219.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-20	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K39.1QEXI16181.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-21	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K39.2QEXI16229.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-22	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K40.1QEXI16227.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-23	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K40.2QEXI16217.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-24	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K40.3QEXI16167.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-25	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K5.1QEXI16165.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-26	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K5.2QEXI16155.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-27	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K5.3QEXI16231.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-28	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K8.1QEXI16193.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-29	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K8.2QEXI16183.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-30	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K8.3QEXI16163.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-31	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K39.3QEXI16213.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-32	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K33.3QEXI16157.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-33	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K14.3QEXI16175.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-34	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K13.1QEXI16187.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-35	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K2.1QEXI16159.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD007555-Sample-36	Homo sapiens	cerebrospinal fluid	normal	12	female	65	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive;AC=MS:1001911	not available	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	time points (T0, T24, T48)	not available	6 ppm	9 ppm	orbitrap	K26.1QEXI16171.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
