source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD017201-Sample-21	homo sapiens	plasma	metastatic cutaneous melanoma	48	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	72	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (anti-PD-1, MAPKi), response (responders, non-responders)	6 ppm	10 ppm	orbitrap	LJMP_Melanoma_QE_20170310_TMT_set4_1mgIPG3-10_fr15.raw	v1.1.0	HAMLET-agentic v0.1.0	metastatic cutaneous melanoma
PXD017201-Sample-22	homo sapiens	plasma	metastatic cutaneous melanoma	48	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	72	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (anti-PD-1, MAPKi), response (responders, non-responders)	6 ppm	10 ppm	orbitrap	LJMP_Melanoma_QE_20170310_TMT_set4_1mgIPG3-10_fr35.raw	v1.1.0	HAMLET-agentic v0.1.0	metastatic cutaneous melanoma
PXD017201-Sample-23	homo sapiens	plasma	metastatic cutaneous melanoma	48	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	72	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (anti-PD-1, MAPKi), response (responders, non-responders)	6 ppm	10 ppm	orbitrap	LJMP_Melanoma_QE_20170310_TMT_set4_1mgIPG3-10_fr37.raw	v1.1.0	HAMLET-agentic v0.1.0	metastatic cutaneous melanoma
PXD017201-Sample-24	homo sapiens	plasma	metastatic cutaneous melanoma	48	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	72	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (anti-PD-1, MAPKi), response (responders, non-responders)	6 ppm	10 ppm	orbitrap	LJMP_Melanoma_QE_20170310_TMT_set4_1mgIPG3-10_fr39.raw	v1.1.0	HAMLET-agentic v0.1.0	metastatic cutaneous melanoma
PXD017201-Sample-25	homo sapiens	plasma	metastatic cutaneous melanoma	48	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	72	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (anti-PD-1, MAPKi), response (responders, non-responders)	6 ppm	10 ppm	orbitrap	LJMP_Melanoma_QE_20170310_TMT_set4_1mgIPG3-10_fr43.raw	v1.1.0	HAMLET-agentic v0.1.0	metastatic cutaneous melanoma
PXD017201-Sample-26	homo sapiens	plasma	metastatic cutaneous melanoma	48	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	72	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (anti-PD-1, MAPKi), response (responders, non-responders)	6 ppm	10 ppm	orbitrap	LJMP_Melanoma_QE_20170310_TMT_set4_1mgIPG3-10_fr45.raw	v1.1.0	HAMLET-agentic v0.1.0	metastatic cutaneous melanoma
PXD017201-Sample-27	homo sapiens	plasma	metastatic cutaneous melanoma	48	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	72	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (anti-PD-1, MAPKi), response (responders, non-responders)	6 ppm	10 ppm	orbitrap	LJMP_Melanoma_QE_20170310_TMT_set4_1mgIPG3-10_fr58.raw	v1.1.0	HAMLET-agentic v0.1.0	metastatic cutaneous melanoma
PXD017201-Sample-28	homo sapiens	plasma	metastatic cutaneous melanoma	48	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	72	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (anti-PD-1, MAPKi), response (responders, non-responders)	6 ppm	10 ppm	orbitrap	LJMP_Melanoma_QE_20170310_TMT_set4_1mgIPG3-10_fr60.raw	v1.1.0	HAMLET-agentic v0.1.0	metastatic cutaneous melanoma
PXD017201-Sample-29	homo sapiens	plasma	metastatic cutaneous melanoma	48	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	72	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (anti-PD-1, MAPKi), response (responders, non-responders)	6 ppm	10 ppm	orbitrap	LJMP_Melanoma_QE_20170310_TMT_set5_1mgIPG3-10_fr08.raw	v1.1.0	HAMLET-agentic v0.1.0	metastatic cutaneous melanoma
PXD017201-Sample-30	homo sapiens	plasma	metastatic cutaneous melanoma	48	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	72	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	treatment (anti-PD-1, MAPKi), response (responders, non-responders)	6 ppm	10 ppm	orbitrap	LJMP_Melanoma_QE_20170310_TMT_set5_1mgIPG3-10_fr35.raw	v1.1.0	HAMLET-agentic v0.1.0	metastatic cutaneous melanoma
