source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002870-Sample-11	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 11	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	C57_CTRL_Heart_Cyto_d00_A04.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-12	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	C57_CTRL_Heart_Cyto_d01_A06.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-13	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	C57_CTRL_Heart_Mito_d03_A11.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-14	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	C57_CTRL_Heart_Mito_d14_A07.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-15	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	C57_ISO_Heart_Cyto_d01_A06.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-16	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	C57_ISO_Heart_Cyto_d03_A02.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-17	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	CEJ_CTRL_Heart_Cyto_d03_A02.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-18	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	CEJ_CTRL_Heart_Mito_d00_A12.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-19	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	CEJ_CTRL_Heart_Mito_d05_A08.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-20	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	CEJ_ISO_Heart_Nucl_d03_A13.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-21	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	DBA_ISO_Heart_Cyto_d07_A05.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-22	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	DBA_ISO_Heart_Nucl_d03_A14.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-23	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	DBA_ISO_Heart_Nucl_d05_A17.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-24	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	FVB_CTRL_Heart_Cyto_d00_A06.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-25	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	FVB_CTRL_Heart_Cyto_d01_A05.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-26	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	FVB_CTRL_Heart_Cyto_d03_A03.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-27	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	FVB_CTRL_Heart_Nucl_d05_A14.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-28	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	FVB_ISO_Heart_Cyto_d10_A05.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-29	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	FVB_ISO_Heart_Nucl_d03_A14.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
PXD002870-Sample-30	mus musculus	heart	healthy, cardiac hypertrophy	2	male	9–12 weeks	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Orbitrap Elite	not available	12	1	not available	condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), time point (day 0, 1, 3, 5, 7, 10, 14)	6 ppm	-0.335939 ppm	orbitrap	FVB_ISO_Heart_Nucl_d10_A13.raw	v1.1.0	HAMLET-agentic v0.1.0	healthy, cardiac hypertrophy
