source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD006401-Sample-11	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	1_DTR1.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-12	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	1_HE1_1.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-13	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	2_DTR2.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-14	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	2_HE1_2.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-15	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	3_DTR3.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-16	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	3_hematoxylin1_1.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-17	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	4_DTR4.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-18	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	4_hematoxylin1_2.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-19	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	5_FASP10k_1.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-20	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	5_hemalaun1_1.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-21	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	6_FASP10k_2.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-22	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	6_hemalaun1_2.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-23	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	7_FASP10k_3.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-24	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	7_unstained1_1.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-25	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	8_FASP10k_4.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-26	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	8_unstained1_2.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-27	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	9_FASP30k_1.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
PXD006401-Sample-28	Mus musculus, Homo sapiens	kidney, tonsil	ctsl−/−	4	male	6-months old	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	4	NT=beam-type collision-induced dissociation;AC=MS:1000422	protocol (DTR, FASP 10k, FASP 30k), staining (unstained, H&E, hematoxylin, hemalaun)	not available	8 ppm	13 ppm	orbitrap	9_HE2_1.raw	v1.1.0	HAMLET-agentic v0.1.0	ctsl−/−
