source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002080-Sample-16	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR03.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-17	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR04.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-18	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR02.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-19	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	not available	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR04.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-20	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR05.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-21	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR10.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-22	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3529-01A-12_W_VU_20121204_A0218_7B_R_FR15.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-23	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3531-01A-22_W_VU_20130101_A0218_8G_R_FR03.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-24	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3531-01A-22_W_VU_20130101_A0218_8G_R_FR04.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-25	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3531-01A-22_W_VU_20130102_A0218_8G_R_FR09.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-26	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3534-01A-22_W_VU_20130208_A0218_10B_R_FR06.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-27	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	not available	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3534-01A-22_W_VU_20130209_A0218_10B_R_FR12.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-28	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR01.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-29	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3552-01A-22_W_VU_20130125_A0218_9F_R_FR02.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
PXD002080-Sample-30	homo sapiens	colon, rectum	colon and rectal cancer, normal	1	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tissue type (colon tumor, rectal tumor, normal colon biopsy)	8 ppm	-0.408344 ppm	orbitrap	TCGA-AA-3552-01A-22_W_VU_20130126_A0218_9F_R_FR09.raw	v1.1.0	HAMLET-agentic v0.1.0	colon and rectal cancer, normal
