source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD006233-Sample-21	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D1_S_32.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-22	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D2_P_28.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-23	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D2_S_03.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-24	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D2_S_24.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-25	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D2_S_27.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-26	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D3_S_02.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-27	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D3_S_08.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-28	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D3_S_27.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-29	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D3_S_30.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-30	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 30	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D3_S_33.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-31	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 31	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D1_S_17.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-32	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 32	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C2_P_27.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-33	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 33	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C1_P_19.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-34	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 34	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C2_P_29.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-35	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 35	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D1_P_22.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-36	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D2_P_24.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-37	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D3_S_04.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-38	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C2_S_28.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-39	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C2_P_02.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-40	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 40	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C3_S_03.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-41	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 41	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C1_P_11.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-42	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 42	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D1_S_03.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-43	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 43	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C3_S_10.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-44	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 44	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C3_S_08.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-45	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 45	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C2_P_01.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-46	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D3_S_32.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-47	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D1_S_15.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-48	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C2_S_18.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-49	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_C3_P_17.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
PXD006233-Sample-50	Homo sapiens	brain	ad + cvd, normal	12	not available	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	diagnosis (AD + CVD, healthy age-matched control), fraction (soluble, particulate)	not available	7 ppm	17 ppm	orbitrap	BA21_D2_S_28.raw	v1.1.0	HAMLET-agentic v0.1.0	ad + cvd, normal
