source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD012755-Sample-11	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 11	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_20_A196677.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-12	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_21_A196337.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-13	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_22_A196994.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-14	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_23_A195666.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-15	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_24_A196401.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-16	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_25_A195569.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-17	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_26_A197090.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-18	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_27_A195334.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-19	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_28_A196200.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-20	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_2_CB7078.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-21	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_30_A195718.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-22	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_31_A191453.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-23	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_32_A194543.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-24	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_3_CB6677.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-25	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_6_CB5666_rerun.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-26	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_8_CB5569.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
PXD012755-Sample-27	homo sapiens	brain, brodmann area 19, occipital cortex, posterior inferior cerebellum	autism spectrum disorder, normal	31	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Elite	not available	1	1	NT=collision-induced dissociation;AC=MS:1000133	condition (ASD, Control), brain region (BA19, CB)	7 ppm	-0.292015 ppm	orbitrap	Nat_9_CB7090.raw	v1.1.0	HAMLET-agentic v0.1.0	autism spectrum disorder, normal
