source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD012203-Sample-12	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_09_B.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-13	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_10_A.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-14	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_10_B.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-15	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_10_C.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-16	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_11_A.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-17	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_12_B.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-18	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_12_C.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-19	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_14_A.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-20	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_14_C.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-21	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_15_C.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-22	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_16_A.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-23	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_16_B.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-24	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_16_C.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-25	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_17_A.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-26	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_17_B.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-27	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_18_B.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-28	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_18_C.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-29	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_19_C.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
PXD012203-Sample-30	homo sapiens	medial frontal gyrus	alzheimer’s disease, healthy	3	not available	68.0 ± 2.0 years, 83.8 ± 3.5 years, 67 ± 3.0 years, 84 ± 3.2 years	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	Q Exactive	not available	60	3	NT=beam-type collision-induced dissociation;AC=MS:1000422	disease state/age (early-onset AD, late-onset AD, non-demented controls)	7 ppm	12 ppm	orbitrap	140725_Sunil_iTRAQ_AD_20_C.raw	v1.1.0	HAMLET-agentic v0.1.0	alzheimer’s disease, healthy
