source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000652-Sample-11	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 11	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B23.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-12	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B24.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-13	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B25.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-14	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B26.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-15	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B27.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-16	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	not available	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B3.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-17	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B30.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-18	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B32.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-19	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B34.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-20	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B35.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-21	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B36.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-22	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B37.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-23	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	not available	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B4.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-24	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B41.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-25	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B42ny.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-26	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B43.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-27	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	not available	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B46.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-28	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B5.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-29	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B7B8.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD000652-Sample-30	homo sapiens	cerebrospinal fluid, plasma	normal	1	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	TMTpro126C	Orbitrap Velos Pro	not available	46	1	NT=collision-induced dissociation;AC=MS:1000133	fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture)	5697.4 ppm	-0.530111 ppm	orbitrap	HV_map_B9.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
